strategy_name,term,entry_mode,symbol,name,listing_date,unlock_date,entry_dt,entry_price,exit_dt,exit_price,hold_days_after_entry,ipo_price,ipo_price_source,prev_close_vs_ipo,prev_close_date,entry_price_vs_ipo,gross_ret,net_ret
3M_close_midhold,3M,close,031210,서울보증보험,2025-03-14,2025-06-14,2025-06-16,40850.0,2025-07-30,40800.0,32,26000.0,kind,1.573076923076923,2025-06-13,1.5711538461538461,-0.001223990208078285,-0.0035208305045553168
3M_close_midhold,3M,close,098070,한텍,2025-03-20,2025-06-20,2025-06-20,37650.0,2025-08-05,37300.0,32,10800.0,kind,3.6574074074074074,2025-06-19,3.486111111111111,-0.009296148738379806,-0.011574425854714243
3M_close_midhold,3M,close,448900,한국피아이엠,2025-04-04,2025-07-04,2025-07-04,14050.0,2025-08-20,11640.0,32,11200.0,kind,1.2669642857142858,2025-07-03,1.2544642857142858,-0.17153024911032033,-0.17343544375816944
3M_close_midhold,3M,close,459510,나우로보틱스,2025-05-08,2025-08-08,2025-08-08,15150.0,2025-09-24,24200.0,32,6800.0,kind,2.5455882352941175,2025-08-07,2.2279411764705883,0.5973597359735974,0.5936863595873161
3M_close_midhold,3M,close,476040,오가노이드사이언스,2025-05-09,2025-08-09,2025-08-11,30300.0,2025-09-25,37600.0,32,21000.0,kind,1.5238095238095237,2025-08-08,1.4428571428571428,0.24092409240924084,0.23807039505130345
3M_close_midhold,3M,close,136150,원일티엔아이,2025-05-09,2025-08-09,2025-08-11,21900.0,2025-09-25,22750.0,32,13500.0,kind,1.8518518518518519,2025-08-08,1.6222222222222222,0.038812785388127935,0.036423874318395555
3M_close_midhold,3M,close,376900,로킷헬스케어,2025-05-12,2025-08-12,2025-08-12,14820.0,2025-09-26,21500.0,32,11000.0,kind,1.3736363636363635,2025-08-11,1.3472727272727272,0.45074224021592446,0.44740603349443586
3M_close_midhold,3M,close,424870,이뮨온시아,2025-05-19,2025-08-19,2025-08-19,5130.0,2025-10-02,5960.0,32,3600.0,kind,1.5138888888888888,2025-08-18,1.425,0.16179337231968804,0.1591216483219524
3M_close_midhold,3M,close,489460,바이오비쥬,2025-05-20,2025-08-20,2025-08-20,15530.0,2025-10-10,15810.0,32,9100.0,kind,1.8923076923076922,2025-08-19,1.7065934065934065,0.01802962009014819,0.0156885031314844
3M_close_midhold,3M,close,483650,달바글로벌,2025-05-22,2025-08-22,2025-08-22,186500.0,2025-10-14,150000.0,32,66300.0,kind,2.7013574660633486,2025-08-21,2.8129713423831073,-0.1957104557640751,-0.1975600442775407
3M_close_midhold,3M,close,287840,인투셀,2025-05-23,2025-08-23,2025-08-25,28650.0,2025-10-15,40000.0,32,17000.0,kind,1.6558823529411764,2025-08-22,1.6852941176470588,0.3961605584642234,0.3929498707829078
3M_close_midhold,3M,close,475430,키스트론,2025-06-02,2025-09-02,2025-09-02,4700.0,2025-10-23,4750.0,32,3600.0,kind,1.4,2025-09-01,1.3055555555555556,0.010638297872340496,0.008314178405153916
3M_close_midhold,3M,close,388610,지에프씨생명과학,2025-06-30,2025-09-30,2025-09-30,21950.0,2025-11-20,14030.0,32,15300.0,kind,1.34640522875817,2025-09-29,1.434640522875817,-0.36082004555808656,-0.3622899389692913
3M_close_midhold,3M,close,463020,뉴엔AI,2025-07-04,2025-10-04,2025-10-10,25800.0,2025-11-25,17200.0,32,15000.0,kind,1.71,2025-10-02,1.72,-0.33333333333333337,-0.33486643670116156
3M_close_midhold,3M,close,234030,싸이닉솔루션,2025-07-07,2025-10-07,2025-10-10,9560.0,2025-11-25,9480.0,32,4700.0,kind,2.1042553191489364,2025-10-02,2.0340425531914894,-0.008368200836820106,-0.010648611913233963
3M_close_midhold,3M,close,380550,뉴로핏,2025-07-25,2025-10-25,2025-10-27,19970.0,2025-12-10,27350.0,32,14000.0,kind,1.4642857142857142,2025-10-24,1.4264285714285714,0.3695543314972458,0.3664048289601829
3M_close_midhold,3M,close,468530,프로티나,2025-07-29,2025-10-29,2025-10-29,56800.0,2025-12-12,95600.0,32,14000.0,kind,3.8214285714285716,2025-10-28,4.057142857142857,0.6830985915492958,0.6792280453706592
3M_close_midhold,3M,close,439260,대한조선,2025-08-01,2025-11-01,2025-11-03,67300.0,2025-12-17,75200.0,32,50000.0,kind,1.482,2025-10-31,1.346,0.11738484398216942,0.11481524428096557
3M_close_midhold,3M,close,309710,아이티켐,2025-08-07,2025-11-07,2025-11-07,28100.0,2025-12-23,35350.0,32,16100.0,kind,1.6925465838509317,2025-11-06,1.7453416149068324,0.2580071174377223,0.2551141350149788
3M_close_midhold,3M,close,456160,지투지바이오,2025-08-14,2025-11-14,2025-11-14,94700.0,2026-01-02,63600.0,32,58000.0,kind,1.589655172413793,2025-11-13,1.6327586206896552,-0.3284054910242872,-0.32994992672957557
3M_close_midhold,3M,close,484590,삼양컴텍,2025-08-18,2025-11-18,2025-11-18,11700.0,2026-01-06,14130.0,32,7700.0,kind,1.848051948051948,2025-11-17,1.5194805194805194,0.20769230769230762,0.20491503197597272
3M_close_midhold,3M,close,125490,한라캐스트,2025-08-20,2025-11-20,2025-11-20,9790.0,2026-01-08,17840.0,32,5800.0,kind,1.6793103448275861,2025-11-19,1.6879310344827587,0.8222676200204291,0.8180770330824225
3M_close_midhold,3M,close,488280,에스투더블유,2025-09-19,2025-12-19,2025-12-19,34100.0,2026-02-06,19780.0,32,13200.0,kind,2.2992424242424243,2025-12-18,2.5833333333333335,-0.419941348973607,-0.42127528378074675
6M_close_midhold,6M,close,445680,큐리옥스바이오시스템즈,2023-08-10,2024-02-10,2024-02-13,18605.0,2024-05-17,26407.0,63,13000.0,kind,1.3118461538461539,2024-02-08,1.4311538461538462,0.4193496371943026,0.4160856226309402
6M_close_midhold,6M,close,424960,스마트레이더시스템,2023-08-22,2024-02-22,2024-02-22,13760.0,2024-05-28,11670.0,63,8000.0,kind,1.66375,2024-02-21,1.72,-0.15188953488372092,-0.1538398963992612
6M_close_midhold,6M,close,454910,두산로보틱스,2023-10-05,2024-04-05,2024-04-05,74700.0,2024-07-10,80000.0,63,26000.0,kind,3.0923076923076924,2024-04-04,2.873076923076923,0.07095046854082998,0.06848765188568429
6M_close_midhold,6M,close,451220,아이엠티,2023-10-10,2024-04-10,2024-04-11,22200.0,2024-07-15,18710.0,63,14000.0,kind,1.7107142857142856,2024-04-09,1.5857142857142856,-0.15720720720720716,-0.15914533991072521
6M_close_midhold,6M,close,396470,워트,2023-10-26,2024-04-26,2024-04-26,10110.0,2024-07-30,14510.0,63,6500.0,kind,1.5446153846153847,2024-04-25,1.5553846153846154,0.43521266073194864,0.43191216668637167
6M_close_midhold,6M,close,432720,퀄리타스반도체,2023-10-27,2024-04-27,2024-04-29,29829.0,2024-07-31,15220.0,63,17000.0,kind,1.7715294117647058,2024-04-26,1.7546470588235294,-0.4897582889134735,-0.49093166884198325
6M_close_midhold,6M,close,372320,큐로셀,2023-11-09,2024-05-09,2024-05-09,32550.0,2024-08-08,29400.0,63,20000.0,kind,1.65,2024-05-08,1.6275,-0.09677419354838712,-0.09885130133705755
6M_close_midhold,6M,close,445090,에이직랜드,2023-11-13,2024-05-13,2024-05-13,51200.0,2024-08-12,30400.0,63,25000.0,kind,2.192,2024-05-10,2.048,-0.40625,-0.40761542018697206
6M_close_midhold,6M,close,450080,에코프로머티,2023-11-17,2024-05-17,2024-05-17,98300.0,2024-08-16,83000.0,63,36200.0,kind,2.6767955801104972,2024-05-16,2.7154696132596685,-0.15564598168870802,-0.15758770467237648
6M_close_midhold,6M,close,452280,한선엔지니어링,2023-11-24,2024-05-24,2024-05-24,13270.0,2024-08-23,12750.0,63,7000.0,kind,1.8942857142857144,2024-05-23,1.8957142857142857,-0.03918613413715144,-0.0413956745975671
6M_close_midhold,6M,close,453860,에이에스텍,2023-11-28,2024-05-28,2024-05-28,45600.0,2024-08-27,25050.0,63,28000.0,kind,1.5017857142857143,2024-05-27,1.6285714285714286,-0.45065789473684215,-0.4519211920843452
6M_close_midhold,6M,close,417200,LS머트리얼즈,2023-12-12,2024-06-12,2024-06-12,28150.0,2024-09-10,16430.0,63,6000.0,kind,4.85,2024-06-11,4.691666666666666,-0.41634103019538193,-0.4176832444937878
6M_close_midhold,6M,close,457550,우진엔텍,2024-01-24,2024-07-24,2024-07-24,23300.0,2024-10-30,22850.0,63,5300.0,kind,5.037735849056604,2024-07-23,4.39622641509434,-0.01931330472102999,-0.021568545834004804
6M_close_midhold,6M,close,460930,현대힘스,2024-01-26,2024-07-26,2024-07-26,15650.0,2024-11-01,9860.0,63,7300.0,kind,2.0465753424657533,2024-07-25,2.143835616438356,-0.36996805111821085,-0.371416907272216
6M_close_midhold,6M,close,455900,엔젤로보틱스,2024-03-26,2024-09-26,2024-09-26,28700.0,2024-12-30,23050.0,63,20000.0,kind,1.425,2024-09-25,1.435,-0.1968641114982579,-0.19871104700148645
6M_close_midhold,6M,close,461030,아이엠비디엑스,2024-04-03,2024-10-03,2024-10-04,17470.0,2025-01-07,11830.0,63,13000.0,kind,1.2961538461538462,2024-10-02,1.343846153846154,-0.3228391528334288,-0.3243963891964574
6M_close_midhold,6M,close,443060,HD현대마린솔루션,2024-05-08,2024-11-08,2024-11-08,150500.0,2025-02-14,158300.0,63,83400.0,kind,1.8069544364508394,2024-11-07,1.8045563549160673,0.05182724252491688,0.04940840269308433
6M_close_midhold,6M,close,160190,하이젠알앤엠,2024-06-27,2024-12-27,2024-12-27,12970.0,2025-04-04,27250.0,63,7000.0,kind,1.822857142857143,2024-12-26,1.8528571428571428,1.1010023130300692,1.0961707324471877
6M_close_midhold,6M,close,295310,에이치브이엠,2024-06-28,2024-12-28,2024-12-30,24500.0,2025-04-07,16830.0,63,18000.0,kind,1.3194444444444444,2024-12-27,1.3611111111111112,-0.3130612244897959,-0.31464094671513565
6M_close_midhold,6M,close,062040,산일전기,2024-07-29,2025-01-29,2025-01-31,72200.0,2025-05-02,57600.0,63,35000.0,kind,2.0914285714285716,2025-01-24,2.0628571428571427,-0.20221606648199442,-0.20405069433490786
6M_close_midhold,6M,close,079900,전진건설로봇,2024-08-19,2025-02-19,2025-02-19,59200.0,2025-05-23,49100.0,63,16500.0,kind,3.8,2025-02-18,3.587878787878788,-0.17060810810810811,-0.1725154233621714
6M_close_midhold,6M,close,389650,넥스트바이오메디컬,2024-08-20,2025-02-20,2025-02-20,52900.0,2025-05-26,42850.0,63,29000.0,kind,1.8620689655172413,2025-02-19,1.8241379310344827,-0.18998109640831762,-0.191843860471969
6M_close_midhold,6M,close,456070,이엔셀,2024-08-23,2025-02-23,2025-02-24,19890.0,2025-05-28,13350.0,63,15300.0,kind,1.3529411764705883,2025-02-21,1.3,-0.32880844645550533,-0.3303519555023007
6M_close_midhold,6M,close,308430,셀비온,2024-10-16,2025-04-16,2025-04-16,18220.0,2025-07-21,24100.0,63,15000.0,kind,1.252,2025-04-15,1.2146666666666666,0.32272228320526897,0.31968047822464407
6M_close_midhold,6M,close,466100,클로봇,2024-10-28,2025-04-28,2025-04-28,18260.0,2025-07-31,18850.0,63,13000.0,kind,1.456923076923077,2025-04-25,1.4046153846153846,0.03231106243154436,0.029937103081854266
6M_close_midhold,6M,close,475960,토모큐브,2024-11-07,2025-05-07,2025-05-07,19460.0,2025-08-06,24900.0,63,16000.0,kind,1.21375,2025-05-02,1.21625,0.2795477903391572,0.27660527179915806
6M_close_midhold,6M,close,394800,쓰리빌리언,2024-11-14,2025-05-14,2025-05-14,7070.0,2025-08-13,6160.0,63,4500.0,kind,1.5911111111111111,2025-05-13,1.5711111111111111,-0.12871287128712872,-0.13071653113419124
6M_close_midhold,6M,close,484870,엠앤씨솔루션,2024-12-16,2025-06-16,2025-06-16,139200.0,2025-09-12,209500.0,63,65000.0,kind,2.0246153846153847,2025-06-13,2.1415384615384614,0.5050287356321839,0.5015676886972702
6M_close_midhold,6M,close,382150,온코크로스,2024-12-18,2025-06-18,2025-06-18,13070.0,2025-09-16,9660.0,63,7300.0,kind,1.7219178082191782,2025-06-17,1.7904109589041095,-0.26090283091048205,-0.2626024994491072
6M_close_midhold,6M,close,176750,듀켐바이오,2024-12-20,2025-06-20,2025-06-20,10740.0,2025-09-18,10090.0,63,8000.0,kind,1.34875,2025-06-19,1.3425,-0.06052141527001864,-0.06268189194339657
6M_close_midhold,6M,close,450950,아스테라시스,2025-01-24,2025-07-24,2025-07-24,10740.0,2025-10-29,15430.0,63,4600.0,kind,2.3043478260869565,2025-07-23,2.3347826086956522,0.43668528864059586,0.43338140805880987
6M_close_midhold,6M,close,452450,피아이이,2025-02-04,2025-08-04,2025-08-04,8290.0,2025-11-07,9130.0,63,5000.0,kind,1.66,2025-08-01,1.658,0.10132689987937282,0.09879422791044545
6M_close_midhold,6M,close,475830,오름테라퓨틱,2025-02-14,2025-08-14,2025-08-14,25350.0,2025-11-19,56600.0,63,20000.0,kind,1.245,2025-08-13,1.2675,1.2327416173570018,1.2276070818174114
6M_close_midhold,6M,close,463480,모티브링크,2025-02-20,2025-08-20,2025-08-20,8390.0,2025-11-24,7990.0,63,6000.0,kind,1.4516666666666667,2025-08-19,1.3983333333333334,-0.04767580452920139,-0.04986582167621223
6M_close_midhold,6M,close,479960,위너스,2025-02-24,2025-08-24,2025-08-25,12650.0,2025-11-27,10260.0,63,8500.0,kind,1.4611764705882353,2025-08-22,1.488235294117647,-0.1889328063241107,-0.1907979810933499
6M_close_midhold,6M,close,226590,엠디바이스,2025-03-07,2025-09-07,2025-09-08,10850.0,2025-12-11,12680.0,63,8350.0,kind,1.3281437125748503,2025-09-05,1.2994011976047903,0.16866359447004609,0.1659760713312357
6M_close_midhold,6M,close,031210,서울보증보험,2025-03-14,2025-09-14,2025-09-15,53700.0,2025-12-18,49950.0,63,26000.0,kind,1.976923076923077,2025-09-12,2.0653846153846156,-0.06983240223463683,-0.07197146684980504
6M_close_midhold,6M,close,484810,티엑스알로보틱스,2025-03-20,2025-09-20,2025-09-22,17940.0,2025-12-26,15250.0,63,13500.0,kind,1.391851851851852,2025-09-19,1.3288888888888888,-0.1499442586399108,-0.15189909361979215
6M_close_midhold,6M,close,098070,한텍,2025-03-20,2025-09-20,2025-09-22,44800.0,2025-12-26,30950.0,63,10800.0,kind,4.25,2025-09-19,4.148148148148148,-0.3091517857142857,-0.31074049830025496
6M_close_midhold,6M,close,481070,에이유브랜즈,2025-04-03,2025-10-03,2025-10-10,20950.0,2026-01-12,20050.0,63,16000.0,kind,1.321875,2025-10-02,1.309375,-0.042959427207637235,-0.04516029039558145
6M_close_midhold,6M,close,448900,한국피아이엠,2025-04-04,2025-10-04,2025-10-10,27650.0,2026-01-12,72500.0,63,11200.0,kind,2.3660714285714284,2025-10-02,2.46875,1.6220614828209765,1.6160316458860282
6M_close_midhold,6M,close,459510,나우로보틱스,2025-05-08,2025-11-08,2025-11-10,20500.0,2026-02-10,29950.0,63,6800.0,kind,2.8279411764705884,2025-11-07,3.014705882352941,0.4609756097560975,0.45761586981464974
6M_close_midhold,6M,close,476040,오가노이드사이언스,2025-05-09,2025-11-09,2025-11-10,32250.0,2026-02-10,32700.0,63,21000.0,kind,1.526190476190476,2025-11-07,1.5357142857142858,0.013953488372093092,0.011621745110326431
6M_close_midhold,6M,close,136150,원일티엔아이,2025-05-09,2025-11-09,2025-11-10,21350.0,2026-02-10,19070.0,63,13500.0,kind,1.6592592592592592,2025-11-07,1.5814814814814815,-0.1067915690866511,-0.10884564036705979
6M_close_midhold,6M,close,376900,로킷헬스케어,2025-05-12,2025-11-12,2025-11-12,35550.0,2026-02-12,66500.0,63,11000.0,kind,3.077272727272727,2025-11-11,3.231818181818182,0.8706047819971872,0.8663030362604536
6M_close_midhold,6M,close,424870,이뮨온시아,2025-05-19,2025-11-19,2025-11-19,6940.0,2026-02-24,8520.0,63,3600.0,kind,1.9944444444444445,2025-11-18,1.9277777777777778,0.2276657060518732,0.2248424984091002
6M_close_midhold,6M,close,489460,바이오비쥬,2025-05-20,2025-11-20,2025-11-20,12320.0,2026-02-25,11060.0,63,9100.0,kind,1.289010989010989,2025-11-19,1.353846153846154,-0.10227272727272729,-0.10433719033054145
6M_close_midhold,6M,close,483650,달바글로벌,2025-05-22,2025-11-22,2025-11-24,130100.0,2026-02-27,169500.0,63,66300.0,kind,1.9879336349924586,2025-11-21,1.9622926093514328,0.30284396617986165,0.29984787447140415
6M_close_midhold,6M,close,287840,인투셀,2025-05-23,2025-11-23,2025-11-24,54000.0,2026-02-27,50800.0,63,17000.0,kind,3.6058823529411765,2025-11-21,3.176470588235294,-0.059259259259259234,-0.061422638456083534
6M_close_midhold,6M,close,475430,키스트론,2025-06-02,2025-12-02,2025-12-02,4380.0,2026-03-10,4265.0,63,3600.0,kind,1.226388888888889,2025-12-01,1.2166666666666666,-0.026255707762557035,-0.028494983743306168
6M_close_midhold,6M,close,474650,링크솔루션,2025-06-10,2025-12-10,2025-12-10,50000.0,2026-03-18,65800.0,63,23000.0,kind,2.2695652173913046,2025-12-09,2.1739130434782608,0.31600000000000006,0.312973653951907
1Y_close_midhold,1Y,close,448710,코츠테크놀로지,2023-08-10,2024-08-10,2024-08-12,22000.0,2025-02-24,18670.0,126,13000.0,kind,1.6576923076923078,2024-08-09,1.6923076923076923,-0.15136363636363637,-0.1533152072643651
1Y_close_midhold,1Y,close,445680,큐리옥스바이오시스템즈,2023-08-10,2024-08-10,2024-08-12,22500.0,2025-02-24,15010.0,126,13000.0,kind,1.7692307692307692,2024-08-09,1.7307692307692308,-0.3328888888888889,-0.33442301432562904
1Y_close_midhold,1Y,close,454910,두산로보틱스,2023-10-05,2024-10-05,2024-10-07,63000.0,2025-04-14,47650.0,126,26000.0,kind,2.3846153846153846,2024-10-04,2.423076923076923,-0.24365079365079367,-0.2453901359240559
1Y_close_midhold,1Y,close,396470,워트,2023-10-26,2024-10-26,2024-10-28,9200.0,2025-05-07,7460.0,126,6500.0,kind,1.373846153846154,2024-10-25,1.4153846153846155,-0.18913043478260871,-0.190995155074565
1Y_close_midhold,1Y,close,372320,큐로셀,2023-11-09,2024-11-09,2024-11-11,28750.0,2025-05-21,30200.0,126,20000.0,kind,1.46,2024-11-08,1.4375,0.050434782608695716,0.04801914495434367
1Y_close_midhold,1Y,close,365330,에스와이스틸텍,2023-11-13,2024-11-13,2024-11-13,5148.0,2025-05-23,4959.0,126,1800.0,kind,2.6633333333333336,2024-11-12,2.86,-0.036713286713286664,-0.038928513869772696
1Y_close_midhold,1Y,close,445090,에이직랜드,2023-11-13,2024-11-13,2024-11-13,30150.0,2025-05-23,28350.0,126,25000.0,kind,1.28,2024-11-12,1.206,-0.05970149253731338,-0.061863854750145775
1Y_close_midhold,1Y,close,450080,에코프로머티,2023-11-17,2024-11-17,2024-11-18,88800.0,2025-05-28,45550.0,126,36200.0,kind,2.477900552486188,2024-11-15,2.453038674033149,-0.4870495495495496,-0.48822915864422145
1Y_close_midhold,1Y,close,452280,한선엔지니어링,2023-11-24,2024-11-24,2024-11-25,9780.0,2025-06-05,7400.0,126,7000.0,kind,1.3371428571428572,2024-11-22,1.3971428571428572,-0.2433537832310838,-0.24509380852585816
1Y_close_midhold,1Y,close,417200,LS머트리얼즈,2023-12-12,2024-12-12,2024-12-12,10780.0,2025-06-25,11670.0,126,6000.0,kind,1.8516666666666666,2024-12-11,1.7966666666666666,0.08256029684601107,0.08007078159055347
1Y_close_midhold,1Y,close,457550,우진엔텍,2024-01-24,2025-01-24,2025-01-24,22550.0,2025-08-04,25900.0,126,5300.0,kind,4.226415094339623,2025-01-23,4.254716981132075,0.14855875831485577,0.14591746936407413
1Y_close_midhold,1Y,close,460930,현대힘스,2024-01-26,2025-01-26,2025-01-31,18940.0,2025-08-05,20450.0,126,7300.0,kind,2.6890410958904107,2025-01-24,2.5945205479452054,0.07972544878563892,0.07724245270284436
1Y_close_midhold,1Y,close,455900,엔젤로보틱스,2024-03-26,2025-03-26,2025-03-26,25850.0,2025-09-26,24200.0,126,20000.0,kind,1.275,2025-03-25,1.2925,-0.06382978723404253,-0.06598265579312046
1Y_close_midhold,1Y,close,443060,HD현대마린솔루션,2024-05-08,2025-05-08,2025-05-08,173000.0,2025-11-12,217500.0,126,83400.0,kind,1.9136690647482015,2025-05-07,2.0743405275779376,0.25722543352601157,0.25433424870662447
1Y_close_midhold,1Y,close,458870,씨어스테크놀로지,2024-06-19,2025-06-19,2025-06-19,20450.0,2025-12-22,117600.0,126,17000.0,kind,1.2,2025-06-18,1.2029411764705882,4.750611246943765,4.737386824739125
1Y_close_midhold,1Y,close,464080,에스오에스랩,2024-06-25,2025-06-25,2025-06-25,14000.0,2025-12-29,14700.0,126,11500.0,kind,1.242608695652174,2025-06-24,1.2173913043478262,0.050000000000000044,0.047585362195670555
1Y_close_midhold,1Y,close,160190,하이젠알앤엠,2024-06-27,2025-06-27,2025-06-27,38000.0,2026-01-02,59500.0,126,7000.0,kind,5.478571428571429,2025-06-26,5.428571428571429,0.5657894736842106,0.5621886980110877
1Y_close_midhold,1Y,close,295310,에이치브이엠,2024-06-28,2025-06-28,2025-06-30,28850.0,2026-01-05,69700.0,126,18000.0,kind,1.6611111111111112,2025-06-27,1.6027777777777779,1.415944540727903,1.410388701660089
1Y_close_midhold,1Y,close,062040,산일전기,2024-07-29,2025-07-29,2025-07-29,114200.0,2026-02-03,148200.0,126,35000.0,kind,3.2085714285714286,2025-07-28,3.262857142857143,0.29772329246935203,0.2947389765440611
1Y_close_midhold,1Y,close,079900,전진건설로봇,2024-08-19,2025-08-19,2025-08-19,55100.0,2026-02-26,59000.0,126,16500.0,kind,3.3333333333333335,2025-08-18,3.3393939393939394,0.07078039927404722,0.06831797371954984
1Y_close_midhold,1Y,close,389650,넥스트바이오메디컬,2024-08-20,2025-08-20,2025-08-20,55700.0,2026-02-27,76000.0,126,29000.0,kind,1.9482758620689655,2025-08-19,1.9206896551724137,0.36445242369838415,0.36131465378936434
